Electricity Load [J],Heating Load [J],Cooling Load [J],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
0.008260601079473198,0.0,0.030736725305833816,0.0,0.0,0.0
0.005536544500246012,0.0,0.0,0.0,0.0,0.0
0.006920789206085527,0.0,0.0,0.0,0.0,0.0
0.005355677051985433,0.0,0.0,0.0,0.0,0.0
0.010051013514285721,0.0,0.008818520979382988,0.0,0.0,0.0
0.021006798592986382,0.00013512745602594676,0.009370418549645185,0.0,0.0,0.0
0.024429383070267395,0.0,0.010182284853908536,0.0,0.0,0.0
0.02792680918251365,0.0,0.020194383669322028,6.195180801460759e-06,0.0,0.0
0.033582845480834386,0.0,0.02203902977155746,0.00016857413022922175,0.0,0.0
0.037611336778029233,0.0,0.019157758378491284,0.000662558283608856,0.0,0.0
0.046506095833023134,0.0,0.023800630316212504,0.0009374286739052465,0.0,0.0
0.051222895598274025,0.0,0.030563857162194872,0.0012074081319899573,0.0,0.0
0.04807836242144011,0.0,0.03598641960165953,0.001150021194039584,0.5833333333333334,0.5833333333333334
0.04493382924460617,0.0,0.03464796307713104,0.0014103818187746581,1.0,1.0
0.04178929606777224,0.0,0.030982077975441443,0.0015064071211973002,1.0,1.0
0.04178929606777224,0.0,0.027990689890121035,0.0014503244318367083,1.0,1.0
0.04598938277656858,0.0,0.028298842657333966,0.0012514265218950733,1.0,1.0
0.04598938277656858,0.0,0.029474214972078933,0.0007078809221037529,1.0,1.0
0.044149013012893486,0.0,0.03267846949659091,6.635364700511915e-05,1.0,1.0
0.04126531251869131,0.0,0.03646322642157273,0.0,1.0,1.0
0.03812077934185739,0.0,0.03893539518307431,0.0,0.4166666666666667,0.4166666666666667
0.03497624616502346,0.0,0.03222055358174596,0.0,0.0,0.0
0.020048301130184503,0.0,0.02267295747704882,0.0,0.0,0.0
0.00905961012151011,0.0,0.01824011528572842,0.0,0.0,0.0
0.007871828209930045,0.0,0.030107559367105925,0.0,0.0,0.0
0.005536544500246012,0.0,0.0,0.0,0.0,0.0
0.006920789206085527,0.0,0.0,0.0,0.0,0.0
0.005355677051985433,0.0,0.0,0.0,0.0,0.0
0.010051013514285721,0.0,0.009106442792827366,0.0,0.0,0.0
0.02220916169927851,0.0,0.011284886846928114,0.0,0.0,0.0
0.025559821744766037,0.0,0.012391353948951044,0.0,0.0,0.0
0.02870435492159996,0.0,0.019570891390030806,0.0,0.0,0.0
0.03480235770993562,0.0,0.02153058409938344,9.129740128468487e-06,0.0,0.0
0.038214994062027705,0.0,0.02336690286337631,8.184159900877108e-05,0.0,0.0
0.04753952194593224,0.0,0.023360214465028725,0.00033698522938472073,0.0,0.0
0.05225632171118313,0.0,0.03524380347903919,0.0009338419902833479,0.5833333333333334,0.5833333333333334
0.04911178853434921,0.0,0.03962109378671374,0.0014258697707783107,1.0,1.0
0.045967255357515266,0.0,0.037319004264368204,0.0015378721184257723,1.5833333333333333,1.5833333333333333
0.042822722180681345,0.0,0.03291059796795124,0.001518471420652776,2.0,2.0
0.042822722180681345,0.0,0.028304911493012067,0.0014511395872053214,2.0,2.0
0.04753952194593224,0.0,0.0279493028122237,0.0012563174541067527,2.0,2.0
0.04753952194593224,0.0,0.0319600536806039,0.0007170106622322214,2.0,2.0
0.046351233888836524,0.0,0.03712749576352024,6.733183344745506e-05,2.0,2.0
0.04359794973595025,0.0,0.039920865306175335,0.0,2.0,2.0
0.04045341655911632,0.0,0.04146951694827174,0.0,2.0,2.0
0.037308883382282394,0.0,0.038108328592594186,0.0,2.0,2.0
0.020048301130184503,0.0,0.028396978628000547,0.0,0.8333333333333334,0.8333333333333334
0.00903814681855951,0.0,0.019416902540375494,0.0,1.1666666666666667,1.1666666666666667
0.007871828209930045,0.0,0.02992776372554062,0.0,1.4166666666666667,1.4166666666666667
0.005536544500246012,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667
0.006920789206085527,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334
0.005355677051985433,0.0,0.0,0.0,1.0,1.0
0.010051013514285721,0.0,0.009923486360880468,0.0,0.4166666666666667,0.4166666666666667
0.02220916169927851,0.0,0.013522291261475835,0.0,0.0,0.0
0.025559821744766037,0.0,0.013988353257360224,0.0,0.0,0.0
0.02870435492159996,0.0,0.020949019342917593,0.0,0.0,0.0
0.034541525027303864,0.0,0.022496494470880216,4.4018389905115916e-05,0.0,0.0
0.03812804983448378,0.0,0.02476498600967946,0.00034774528025041575,0.0,0.0
0.04753952194593224,0.0,0.02510239451938457,0.0009005836512439269,0.0,0.0
0.05225632171118313,0.0,0.03649814482086038,0.0012537089569271903,1.1666666666666667,1.1666666666666667
0.04911178853434921,0.0,0.038913438442476335,0.0015126023019987607,2.0,2.0
0.045967255357515266,0.0,0.03674694979116898,0.0015443933613746778,2.5833333333333335,2.5833333333333335
0.042822722180681345,0.0,0.03203467645923706,0.001518797482800222,2.416666666666667,2.416666666666667
0.042822722180681345,0.0,0.029057099574723765,0.0014529329290162703,2.0,2.0
0.04753952194593224,0.0,0.02998091465230195,0.0012599041377286512,2.0,2.0
0.04753952194593224,0.0,0.03266211506314243,0.0007259773712869671,2.0,2.0
0.046416442059494474,0.0,0.03677097455261615,6.831001988979097e-05,2.0,2.0
0.04359794973595025,0.0,0.038942116285442405,0.0,2.0,2.0
0.04045341655911632,0.0,0.03965016744627706,0.0,1.4166666666666667,1.4166666666666667
0.037308883382282394,0.0,0.03731369397519149,0.0,0.4166666666666667,0.4166666666666667
0.020048301130184503,0.0,0.028570061232746954,0.0,0.0,0.0
0.00903814681855951,0.0,0.019239163641845972,0.0,0.0,0.0
0.007871828209930045,0.0,0.034360444982591526,0.0,0.0,0.0
0.005536544500246012,0.0,0.0,0.0,0.0,0.0
0.006920789206085527,0.0,0.0,0.0,0.0,0.0
0.005355677051985433,0.0,0.0,0.0,0.0,0.0
0.010051013514285721,0.0,0.009153526326950302,0.0,0.0,0.0
0.02220916169927851,0.0,0.012048898234452017,0.0,0.0,0.0
0.025559821744766037,0.0,0.013133750754285023,0.0,0.0,0.0
0.02870435492159996,0.0,0.02072274654177614,0.0,0.0,0.0
0.034671941368619744,0.0,0.022600293724787484,2.0867977436499396e-05,0.0,0.0
0.03812804983448378,0.0,0.024000119613964428,0.00010238351429782519,0.0,0.0
0.04753952194593224,0.0,0.022799374789899803,8.608040692556001e-05,0.0,0.0
0.05225632171118313,0.0,0.03335032069196587,0.00028253285076135513,0.0,0.0
0.04911178853434921,0.0,0.04085685203720631,0.0006350060321497277,0.0,0.0
0.045967255357515266,0.0,0.037981545036359705,0.0006482115491212624,0.0,0.0
0.042822722180681345,0.0,0.034129866537432954,0.0003480713423978611,0.5833333333333334,0.5833333333333334
0.042822722180681345,0.0,0.03137708986226993,0.0006172356451139588,1.0,1.0
0.04753952194593224,0.0,0.03168893198488252,0.0006203332355146891,1.5833333333333333,1.5833333333333333
0.04753952194593224,0.0,0.035421406915128205,0.0006723401480322151,2.0,2.0
0.046090401206204765,0.0,0.03938649687102109,6.945123740584955e-05,2.0,2.0
0.04359794973595025,0.0,0.04046650456315046,0.0,1.4166666666666667,1.4166666666666667
0.04045341655911632,0.0,0.040445096522417255,0.0,1.0,1.0
0.037308883382282394,0.0,0.0367013514620491,0.0,1.0,1.0
0.020048301130184503,0.0,0.027733479459284414,0.0,1.0,1.0
0.00903814681855951,0.0,0.019100534754055532,0.0,1.0,1.0
0.007871828209930045,0.0,0.027949204663089946,0.0,0.4166666666666667,0.4166666666666667
0.005536544500246012,0.0,0.0,0.0,0.0,0.0
0.006920789206085527,0.0,0.0,0.0,0.0,0.0
0.005355677051985433,0.0,0.0,0.0,0.0,0.0
0.010051013514285721,0.0,0.008353943885312208,0.0,0.0,0.0
0.02220916169927851,0.0,0.01211346093546681,0.0,0.0,0.0
0.025559821744766037,0.0,0.013905736361996508,0.0,0.0,0.0
0.02870435492159996,0.0,0.021681116285728354,0.0,0.0,0.0
0.03488930193747954,0.0,0.023508977909688224,4.5648700642342435e-06,0.0,0.0
0.038475826744659464,0.0,0.025208157636537082,7.988522612409926e-05,0.0,0.0
0.04753952194593224,0.0,0.02443430961173346,0.0004134468029606443,0.0,0.0
0.05225632171118313,0.0,0.035893119504343755,0.0009172128207636374,0.0,0.0
0.04911178853434921,0.0,0.03978679722955834,0.0013601682480680818,1.1666666666666667,1.1666666666666667
0.045967255357515266,0.0,0.03833547372538618,0.001235612507743976,3.166666666666667,3.166666666666667
0.042822722180681345,0.0,0.033915856124094194,0.0008316215070592453,2.8333333333333335,2.8333333333333335
0.042822722180681345,0.0,0.03105203866591933,0.00014232612735987475,2.0,2.0
0.04753952194593224,0.0,0.03165324142880763,0.00013596791548469139,2.0,2.0
0.04753952194593224,0.0,0.03514644952369718,5.331116110730705e-05,2.0,2.0
0.046351233888836524,0.0,0.03921433173432214,4.401838990511592e-06,2.0,2.0
0.04359794973595025,0.0,0.04013612416201945,0.0,2.0,2.0
0.04045341655911632,0.0,0.040486949368106276,0.0,1.4166666666666667,1.4166666666666667
0.037308883382282394,0.0,0.0365836724713127,0.0,1.0,1.0
0.020048301130184503,0.0,0.0272711797350466,0.0,0.4166666666666667,0.4166666666666667
0.00903814681855951,0.0,0.018692263032621375,0.0,0.0,0.0
0.007871828209930045,0.0,0.03144298309275644,0.0,0.0,0.0
0.005536544500246012,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334
0.006920789206085527,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667
0.005355677051985433,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334
0.010051013514285721,0.0,0.009710525413976219,0.0,1.0,1.0
0.02220916169927851,3.1500075028381904e-05,0.01295807950543744,0.0,1.0,1.0
0.025559821744766037,0.0,0.014024769288825203,0.0,1.0,1.0
0.02870435492159996,0.0,0.02183183624004087,0.0,0.4166666666666667,0.4166666666666667
0.034584997141075824,0.0,0.023776521047073437,3.717108480876455e-05,0.0,0.0
0.03812804983448378,0.0,0.025759439550258018,0.00026737096090514854,0.0,0.0
0.04753952194593224,0.0,0.025092352526931226,0.0005453389416022694,1.75,1.75
0.05225632171118313,0.0,0.0359328921480075,0.0003933939808927581,2.416666666666667,2.416666666666667
0.04911178853434921,0.0,0.03953820134053983,5.738693795037334e-05,2.5833333333333335,2.5833333333333335
0.045967255357515266,0.0,0.03824488246463474,0.00011428478267957872,3.5833333333333335,3.5833333333333335
0.042822722180681345,0.0,0.033712354876725255,0.00028986924907887444,3.416666666666667,3.416666666666667
0.042822722180681345,0.0,0.029783120172362194,0.0009377547360526915,3.5833333333333335,3.5833333333333335
0.04753952194593224,0.0,0.0316526141089424,0.0012054517591052853,4.0,4.0
0.04753952194593224,0.0,0.03529806152111133,0.0006504939841533798,3.416666666666667,3.416666666666667
0.04602519303554683,0.0,0.03953414000132577,5.983240405621311e-05,1.8333333333333333,1.8333333333333333
0.04359794973595025,0.0,0.040529724777083054,0.0,1.0,1.0
0.04045341655911632,0.0,0.040656235446537035,0.0,1.0,1.0
0.037308883382282394,0.0,0.0368810246126001,0.0,1.0,1.0
0.020048301130184503,0.0,0.02767587909539088,0.0,0.4166666666666667,0.4166666666666667
0.00903814681855951,0.0,0.01900472894588306,0.0,0.0,0.0
0.008260601079473198,0.0,0.0300121181048535,0.0,0.0,0.0
0.005536544500246012,0.0,0.0,0.0,0.0,0.0
0.006920789206085527,0.0,0.0,0.0,0.0,0.0
0.005355677051985433,0.0,0.0,0.0,0.0,0.0
0.010051013514285721,0.0,0.008306671860402733,0.0,0.0,0.0
0.021092651804788785,0.0,0.010116892618747493,0.0,0.0,0.0
0.024429383070267395,0.0,0.012034132417231773,0.0,0.0,0.0
0.02792680918251365,0.0,0.024064212069422407,0.0,0.5833333333333334,0.5833333333333334
0.03475888559616366,0.0,0.025981059228801683,9.455802275913789e-06,1.0,1.0
0.038214994062027705,0.0,0.025888540457594686,9.700348886497768e-05,0.4166666666666667,0.4166666666666667
0.047022808889477685,0.0,0.02454601979875582,0.00031008510222048325,1.1666666666666667,1.1666666666666667
0.051739608654728576,0.0,0.0345603354364239,0.0004467051420000652,2.0,2.0
0.04859507547789465,0.0,0.035674902117895535,0.0008707489647526817,2.0,2.0
0.045450542301060715,0.0,0.034267003428873836,0.001023346049757084,2.5833333333333335,2.5833333333333335
0.04230600912422679,0.0,0.03199001111645107,0.0010314976034432163,2.416666666666667,2.416666666666667
0.04230600912422679,0.0,0.03167817797389729,0.0012279500472790112,2.0,2.0
0.047022808889477685,0.0,0.03239775839134894,0.0012566435162541982,2.0,2.0
0.04753952194593224,0.0,0.033003515000251955,0.0007636375493168996,2.0,2.0
0.046220817547520644,0.0,0.03794588390957194,7.238579673285728e-05,1.4166666666666667,1.4166666666666667
0.04359794973595025,0.0,0.04227762629533118,0.0,1.0,1.0
0.04045341655911632,0.0,0.04110431153872832,0.0,0.4166666666666667,0.4166666666666667
0.037308883382282394,0.0,0.04045980812644211,0.0,0.5833333333333334,0.5833333333333334
0.020048301130184503,0.0,0.03235340255304936,0.0,0.4166666666666667,0.4166666666666667
0.00903814681855951,0.0,0.022977764274311602,0.0,0.0,0.0
0.008260601079473198,0.0,0.03459015296793138,0.0,0.0,0.0
0.005536544500246012,0.0,0.0,0.0,0.0,0.0
0.006920789206085527,0.0,0.0,0.0,0.0,0.0
0.005355677051985433,0.0,0.0,0.0,0.0,0.0
0.010051013514285721,0.0,0.009130696175956632,0.0,0.0,0.0
0.021006798592986382,0.00010529101692644598,0.009978920056870849,0.0,0.0,0.0
0.024429383070267395,0.0,0.0108609344973351,0.0,0.0,0.0
0.02792680918251365,0.0,0.02136630731838758,0.0,0.0,0.0
0.03390888633412408,0.0,0.02322872414904439,2.0867977436499396e-05,0.0,0.0
0.037611336778029233,0.0,0.01917287428624454,0.00017509537317812775,0.0,0.0
0.046506095833023134,0.0,0.023321512080103395,0.000523492777723434,0.0,0.0
0.051222895598274025,0.0,0.03009272686293247,0.0009253643744497702,0.0,0.0
0.04807836242144011,0.0,0.03643700153506631,0.0013228341321855944,0.5833333333333334,0.5833333333333334
0.04493382924460617,0.0,0.0352207720624968,0.0015285793472235812,2.166666666666667,2.166666666666667
0.04178929606777224,0.0,0.03168455011869698,0.0015228732596432877,2.416666666666667,2.416666666666667
0.04178929606777224,0.0,0.030126828270591762,0.0014602693273337896,2.0,2.0
0.04598938277656858,0.0,0.032443549786348946,0.0012819133326812092,2.0,2.0
0.04598938277656858,0.0,0.03385022363075605,0.0007713000097818644,2.5833333333333335,2.5833333333333335
0.04406206878534955,0.0,0.036234840095177884,7.320095210147053e-05,2.416666666666667,2.416666666666667
0.04126531251869131,0.0,0.03874397181781782,0.0,2.0,2.0
0.03812077934185739,0.0,0.03966377659984347,0.0,1.4166666666666667,1.4166666666666667
0.03497624616502346,0.0,0.030109561253370474,0.0,0.4166666666666667,0.4166666666666667
0.020048301130184503,0.0,0.021394158254889457,0.0,0.0,0.0
0.00905961012151011,0.0,0.017015863183453737,0.0,0.0,0.0
0.007871828209930045,0.0,0.03422932033134993,0.0,0.0,0.0
0.005536544500246012,0.0,0.0,0.0,0.0,0.0
0.006920789206085527,0.0,0.0,0.0,0.0,0.0
0.005355677051985433,0.0,0.0,0.0,0.0,0.0
0.010051013514285721,0.0010417524608768317,0.009115724705758185,0.0,0.0,0.0
0.02220916169927851,0.0,0.010969843042852824,0.0,0.0,0.0
0.025559821744766037,0.0,0.012328009978202617,0.0,0.0,0.0
0.02870435492159996,0.0,0.019770978924494947,0.0,0.0,0.0
0.034715413482391703,0.0,0.02158524239858629,1.4020672340148035e-05,0.0,0.0
0.03812804983448378,0.0,0.023557104513936798,0.00015797711043724933,0.0,0.0
0.04753952194593224,0.0,0.02397894432451804,0.0005957155433825687,0.0,0.0
0.05225632171118313,0.0,0.03587916148012184,0.0009209625354592585,0.5833333333333334,0.5833333333333334
0.04911178853434921,0.0,0.039570806671377086,0.0009953047050767878,2.166666666666667,2.166666666666667
0.045967255357515266,0.0,0.03743099446922638,0.0013857641266425385,3.5833333333333335,3.5833333333333335
0.042822722180681345,0.0,0.03386092351016618,0.001036714597802341,3.416666666666667,3.416666666666667
0.042822722180681345,0.0,0.031043311760323287,0.0013593530926994688,2.416666666666667,2.416666666666667
0.04753952194593224,0.0,0.03132358852733519,0.001279630897649092,2.5833333333333335,2.5833333333333335
0.04753952194593224,0.0,0.034727824543965356,0.0007787994391731062,2.416666666666667,2.416666666666667
0.046090401206204765,0.0,0.03927123524468909,7.401610747008378e-05,1.4166666666666667,1.4166666666666667
0.04359794973595025,0.0,0.04178256805876453,0.0,1.0,1.0
0.04045341655911632,0.0,0.043023719613450855,0.0,0.4166666666666667,0.4166666666666667
0.037308883382282394,0.0,0.036778870513906846,0.0,0.0,0.0
0.020048301130184503,0.0,0.027181528370190847,0.0,0.0,0.0
0.00903814681855951,0.0,0.01845434793724247,0.0,0.0,0.0
0.007871828209930045,0.0,0.03445119862350968,0.0,0.5833333333333334,0.5833333333333334
0.005536544500246012,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667
0.006920789206085527,0.0,0.0,0.0,0.0,0.0
0.005355677051985433,0.0,0.0,0.0,0.0,0.0
0.010051013514285721,0.0,0.009796305406305111,0.0,0.0,0.0
0.02220916169927851,1.2946570859985486e-05,0.012915834678149598,0.0,0.0,0.0
0.025559821744766037,0.0,0.01391719632840516,0.0,0.0,0.0
0.02870435492159996,0.0,0.021477473255070635,0.0,0.0,0.0
0.03497624616502346,0.0,0.023363998942451437,0.0,0.0,0.0
0.03886707576860711,0.0,0.025010520238955464,1.532492092992924e-05,0.0,0.0
0.04753952194593224,0.0,0.023714487488783173,0.00012602301998760964,0.0,0.0
0.05225632171118313,0.0,0.034520611107947345,0.00038442727183801234,0.5833333333333334,0.5833333333333334
0.04911178853434921,0.0,0.04159044977115725,0.0007318464899409827,1.5833333333333333,1.5833333333333333
0.045967255357515266,0.0,0.039291731365837065,0.0010500831458475986,2.0,2.0
0.042822722180681345,0.0,0.034556297984089594,0.0014755942482637193,2.0,2.0
0.042822722180681345,0.0,0.03125543334022074,0.0014571717369330597,2.0,2.0
0.04753952194593224,0.0,0.032003251588392435,0.001265121132087776,2.0,2.0
0.04753952194593224,0.0,0.03542974593536511,0.0007851576510482897,2.0,2.0
0.046220817547520644,0.0,0.039424880207735505,7.499429391241969e-05,2.0,2.0
0.04359794973595025,0.0,0.040348600257032165,0.0,1.4166666666666667,1.4166666666666667
0.04045341655911632,0.0,0.041112286809966474,0.0,0.4166666666666667,0.4166666666666667
0.037308883382282394,0.0,0.03676063231119358,0.0,0.0,0.0
0.020048301130184503,0.0,0.027443472628711593,0.0,0.0,0.0
0.00903814681855951,0.0,0.018597512987948806,0.0,0.0,0.0
0.007871828209930045,0.0,0.03446310961749287,0.0,0.0,0.0
0.005536544500246012,0.0,0.0,0.0,0.0,0.0
0.006920789206085527,0.0,0.0,0.0,0.0,0.0
0.005355677051985433,0.0,0.0,0.0,0.0,0.0
0.010051013514285721,0.0,0.008991902337812292,0.0,0.0,0.0
0.02220916169927851,0.0,0.011905293723956198,0.0,0.0,0.0
0.025559821744766037,0.0,0.01334124188381752,0.0,0.0,0.0
0.02870435492159996,0.0,0.021498315827760385,0.0,0.5833333333333334,0.5833333333333334
0.03497624616502346,0.0,0.023610699231510917,0.0,0.4166666666666667,0.4166666666666667
0.03969304593027436,0.0,0.02528699416134883,0.0,0.0,0.0
0.04923493438303869,0.0,0.02337534431355974,2.9345593270077273e-06,0.0,0.0
0.05225632171118313,0.0,0.03305387081027578,8.656950014672797e-05,0.0,0.0
0.04911178853434921,0.0,0.04069423643024354,0.0003857315204277936,0.0,0.0
0.045967255357515266,0.0,0.03945044239557185,0.0005146890997424109,1.1666666666666667,1.1666666666666667
0.042822722180681345,0.0,0.03537972068344699,0.001210831784538133,2.5833333333333335,2.5833333333333335
0.042822722180681345,0.0,0.03172177556745704,0.0008089601878117969,3.0,3.0
0.04753952194593224,0.0,0.03141547407129611,0.0007210864390752875,2.416666666666667,2.416666666666667
0.04753952194593224,0.0,0.0355250799733892,0.0007398350125533928,2.0,2.0
0.04589477669423094,0.0,0.03977984020055385,7.597248035475559e-05,2.0,2.0
0.04359794973595025,0.0,0.041539662478481044,0.0,1.4166666666666667,1.4166666666666667
0.04045341655911632,0.0,0.04249459696142121,0.0,0.4166666666666667,0.4166666666666667
0.037308883382282394,0.0,0.035907439812335136,0.0,0.0,0.0
0.020048301130184503,0.0,0.026490583745808767,0.0,0.0,0.0
0.00903814681855951,0.0,0.017860865169471406,0.0,0.0,0.0
