Electricity Load [J],Heating Load [J],Cooling Load [J],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
0.008260601079473198,0.0,0.012166502541578394,0.0,1.8333333333333333,1.8333333333333333
0.005536544500246012,0.0,0.0,0.0,1.5833333333333333,1.5833333333333333
0.006920789206085527,0.0,0.0,0.0,2.5833333333333335,2.5833333333333335
0.005355677051985433,0.0,0.0,0.0,3.0,3.0
0.010051013514285721,0.0,0.005718305055822753,0.0,3.0,3.0
0.021006798592986382,0.0001473505739768951,0.010477941954360661,0.0,3.0,3.0
0.024429383070267395,0.0,0.013698322835166591,0.0,3.0,3.0
0.02792680918251365,0.0,0.022465934265898917,0.0,3.5833333333333335,3.5833333333333335
0.03383643281117082,0.0,0.02592221652401534,0.0,3.416666666666667,3.416666666666667
0.03772001706245913,0.0,0.022308815871444006,0.0,3.0,3.0
0.046506095833023134,0.0,0.022885812722414058,0.0,3.0,3.0
0.051222895598274025,0.0,0.02647736377221373,0.0,3.5833333333333335,3.5833333333333335
0.04807836242144011,0.0,0.03292233697555973,0.0,2.8333333333333335,2.8333333333333335
0.04493382924460617,0.0,0.03262350955308371,0.0,4.333333333333333,4.333333333333333
0.04178929606777224,0.0,0.02658335023349691,0.0,4.833333333333333,4.833333333333333
0.04178929606777224,0.0,0.02496641878732487,0.0,4.583333333333333,4.583333333333333
0.04603285489034055,0.0,0.026514774008300983,0.0,5.0,5.0
0.0468588250520078,0.0,0.029018005530758003,0.0,5.0,5.0
0.044409845695525245,0.0,0.033201040834172926,0.0,5.0,5.0
0.04126531251869131,0.0,0.03548981096988834,0.0,5.0,5.0
0.03812077934185739,0.0,0.03547109043437109,0.0,4.416666666666667,4.416666666666667
0.03497624616502346,0.0,0.029476115251431165,0.0,4.583333333333333,4.583333333333333
0.020048301130184503,0.0,0.025453066311702868,0.0,3.8333333333333335,3.8333333333333335
0.00905961012151011,0.0,0.021253315387139534,0.0,3.0,3.0
0.007871828209930045,0.0,0.014869653856567565,0.0,3.5833333333333335,3.5833333333333335
0.005536544500246012,0.0,0.0,0.0,4.583333333333333,4.583333333333333
0.006920789206085527,0.0,0.0,0.0,4.416666666666667,4.416666666666667
0.005355677051985433,0.0,0.0,0.0,4.0,4.0
0.010051013514285721,0.0,0.00567991288619505,0.0,4.583333333333333,4.583333333333333
0.02220916169927851,0.0,0.012366927204768396,0.0,5.0,5.0
0.025559821744766037,0.0,0.015617235044642453,0.0,3.8333333333333335,3.8333333333333335
0.02870435492159996,0.0,0.024811482927745314,0.0,3.5833333333333335,3.5833333333333335
0.03480235770993562,0.0,0.0267207181125952,0.0,4.0,4.0
0.03886707576860711,0.0,0.027423904458563995,0.0,3.416666666666667,3.416666666666667
0.047604730116590166,0.0,0.026263018406356337,0.0,3.0,3.0
0.05225632171118313,0.0,0.032361813895378844,0.0,3.0,3.0
0.04911178853434921,0.0,0.03782155378946074,0.0,3.0,3.0
0.045967255357515266,0.0,0.03653342969709466,0.0,3.0,3.0
0.042822722180681345,0.0,0.030865275210295445,0.0,2.416666666666667,2.416666666666667
0.042822722180681345,0.0,0.026285861247270607,0.0,3.166666666666667,3.166666666666667
0.04845243633514341,0.0,0.027729778181326416,0.0,2.8333333333333335,2.8333333333333335
0.04943055889501251,0.0,0.032026265754048495,0.0,3.166666666666667,3.166666666666667
0.04674248291278417,0.0,0.039717883216757385,0.0,3.416666666666667,3.416666666666667
0.04359794973595025,0.0,0.0393344691073823,0.0,3.0,3.0
0.04045341655911632,0.0,0.038408768875865223,0.0,2.416666666666667,2.416666666666667
0.037308883382282394,0.0,0.032808195397007675,0.0,3.166666666666667,3.166666666666667
0.020048301130184503,0.0,0.027195443727075042,0.0,3.416666666666667,3.416666666666667
0.00903814681855951,0.0,0.021440320783096874,0.0,3.5833333333333335,3.5833333333333335
0.007871828209930045,0.0,0.013615829662025899,0.0,3.416666666666667,3.416666666666667
0.005536544500246012,0.0,0.0,0.0,3.0,3.0
0.006920789206085527,0.0,0.0,0.0,3.5833333333333335,3.5833333333333335
0.005355677051985433,0.0,0.0,0.0,3.416666666666667,3.416666666666667
0.010051013514285721,0.0,0.01011144206896274,0.0,3.0,3.0
0.02220916169927851,0.0,0.015566535370645698,0.0,2.416666666666667,2.416666666666667
0.025559821744766037,0.0,0.017186296196270653,0.0,2.0,2.0
0.02870435492159996,0.0,0.024533983333043737,0.0,2.5833333333333335,2.5833333333333335
0.03480235770993562,0.0,0.02724051935322,0.0,3.5833333333333335,3.5833333333333335
0.03886707576860711,0.0,0.02971768936279321,0.0,3.416666666666667,3.416666666666667
0.047604730116590166,0.0,0.02939948232108099,0.0,2.416666666666667,2.416666666666667
0.05225632171118313,0.0,0.0356919149667096,0.0,3.166666666666667,3.166666666666667
0.04911178853434921,0.0,0.04024621211184865,0.0,3.416666666666667,3.416666666666667
0.045967255357515266,0.0,0.03967812443780716,0.0,1.25,1.25
0.042822722180681345,0.0,0.035461235866991014,0.0,0.0,0.0
0.042822722180681345,0.0,0.03174980601783136,0.0,0.0,0.0
0.04845243633514341,0.0,0.03360242254220057,0.0,2.3333333333333335,2.3333333333333335
0.04936535072435458,0.0,0.03913844298216606,0.0,4.0,4.0
0.04674248291278417,0.0,0.043284538162118816,0.0,2.8333333333333335,2.8333333333333335
0.04359794973595025,0.0,0.04355114202383926,0.0,2.0,2.0
0.04045341655911632,0.0,0.043515619246146296,0.0,2.0,2.0
