Electricity Load [J],Heating Load [J],Cooling Load [J],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
0.0020774612108718305,0.00029823998060365524,0.0001065145822788533,0.0,0.75,0.75
0.0020774612108718305,0.0,0.0,0.0,1.25,1.25
0.0020774612108718305,0.0,0.0,0.0,2.0,2.0
0.0020774612108718305,0.0002268691197364642,4.8531860090724756e-05,0.0,5.125,5.125
0.0020774612108718305,0.0006349332864899635,0.000134544892963467,0.0,7.625,7.625
0.0020774612108718305,0.0003585284760079956,9.479746779053718e-05,0.0,3.625,3.625
0.0026362062130318516,0.0,0.0,0.0,2.25,2.25
0.0026740463354171565,0.0003402441207692803,9.906033759292636e-05,2.258043149699229e-07,3.625,3.625
0.0026346384094874382,0.0003087579665866586,9.712077655238711e-05,9.032172598796916e-07,4.0,4.0
0.0025985931316853616,0.0,0.0,3.7257711970037278e-06,5.875,5.875
0.002595856020041935,0.0,0.0,2.273096770697224e-05,5.125,5.125
0.002595856020041935,0.0,0.0,5.085614960489263e-05,4.0,4.0
0.002595856020041935,0.0,0.0,9.912809427179616e-05,4.0,4.0
0.002595856020041935,0.0,0.0,0.00014427641258161572,5.875,5.875
0.002595856020041935,0.0,0.0,0.00013925853891561747,6.375,6.375
0.002599389131301271,0.0,0.0,9.893992400932121e-05,6.0,6.0
0.002643423165359944,0.0,0.0,7.940785076442288e-06,5.375,5.375
0.0026740463354171565,0.0,0.0,0.0,5.0,5.0
0.002129935230919785,0.0,0.0,0.0,4.375,4.375
0.0020774612108718305,0.0,0.0,0.0,3.375,3.375
0.0020774612108718305,0.0,0.0,0.0,3.625,3.625
0.0020774612108718305,0.0003380068928759627,0.00013718708948786448,0.0,4.0,4.0
0.0020774612108718305,0.0006137299902977146,0.00018458373726464594,0.0,3.375,3.375
0.0020774612108718305,0.0005386843615714936,0.00016668307537393755,0.0,2.375,2.375
0.0026981889375036865,0.0003831383080471421,0.0001058174831421616,0.0,2.0,2.0
0.0026981889375036865,0.0004275195678531916,0.00010154142190296235,0.0,1.375,1.375
0.0026981889375036865,0.0007081994344509012,0.00014535999758553785,0.0,0.375,0.375
0.0026981889375036865,0.0006909800212098158,0.00013412398488301,0.0,0.0,0.0
0.0026981889375036865,0.0005582039328978224,8.513442964732847e-05,0.0,0.0,0.0
0.0026981889375036865,0.005287595909084832,0.00043644028788280095,0.0,0.0,0.0
0.0036803210417198536,0.018365452562483495,0.0008615489839665161,0.0,0.625,0.625
0.007495860979953611,0.020065309023112946,0.0011261254450356624,0.0,0.375,0.375
0.01677802546885996,0.010601679034525828,0.0016814466819348988,1.2118164903385861e-05,0.625,0.625
0.014908000900688244,0.005688585223099658,0.002356534887211854,6.751549017600694e-05,1.0,1.0
0.014508200109149402,0.003298960059956717,0.003457671197980911,0.00010625347487751371,1.625,1.625
0.014896401564050444,0.00245041172997612,0.004317623178544588,0.00013957215601974234,2.0,2.0
0.015097769263003144,0.0033266903062275223,0.003965470329580777,0.00015330858518041265,3.25,3.25
0.015219902776467977,0.0016202573409942215,0.006120736380951879,0.0001502100481916587,3.375,3.375
0.014508200109149402,0.0013312426130133996,0.006421894066445354,0.00013953452196724736,3.625,3.625
0.014616962324604037,0.0012271782198507995,0.006461444436244873,9.950443479674601e-05,4.0,4.0
0.01604835328727442,0.0011546743733185983,0.006439937535922229,8.43002775887712e-06,4.0,4.0
0.011523479930651651,0.002854089079697647,0.004104337869321881,0.0,3.375,3.375
0.006052777786106519,0.002982227047721496,0.001968554572696024,0.0,2.375,2.375
0.005535175846238467,0.002898972654688978,0.0016313274853789735,0.0,1.375,1.375
0.004801898805203511,0.0033923431372631053,0.0015473717315062905,0.0,1.0,1.0
0.004543097835269486,0.003728535092676548,0.0014863711351616844,0.0,1.0,1.0
0.0038098207942345278,0.0,0.0,0.0,1.625,1.625
0.0034431822737170494,0.0,0.0,0.0,2.0,2.0
0.002750662957551641,0.0,0.0,0.0,2.0,2.0
0.0026981889375036865,0.0,0.0,0.0,1.375,1.375
0.0026981889375036865,0.0,0.0,0.0,0.375,0.375
0.0026981889375036865,0.0,0.0,0.0,1.25,1.25
0.0026981889375036865,0.0,0.0,0.0,0.75,0.75
0.0026981889375036865,0.0,0.0,0.0,0.0,0.0
0.0036803210417198536,0.004624145567678144,0.0025283882530037485,0.0,1.25,1.25
0.007540883363227168,0.009195569298595153,0.0015534684671156469,0.0,1.375,1.375
0.0179860335453756,0.0038613471797189435,0.003479913897661475,0.0,1.625,1.625
0.016303827240804432,0.002763793795328352,0.0037579192249079345,0.0,2.625,2.625
0.01565762017068582,0.0023427553190833745,0.003915725454067416,0.0,2.375,2.375
0.015388772378406747,0.002070475921286807,0.004231284217265854,0.0,1.375,1.375
0.015320796869999934,0.0031122063993896374,0.004313516452551743,0.0,2.25,2.25
0.015599174941402665,0.0021077598526453283,0.004887058311532995,0.0,3.0,3.0
0.015550762564730872,0.0015681635742180874,0.004745711534448855,0.0,2.375,2.375
0.015915625785903394,0.0014662166638854783,0.004883405742734422,0.0,2.625,2.625
0.01649792796825495,0.001487415734283908,0.005354972538567491,0.0,3.625,3.625
0.011523479930651651,0.003280088041230178,0.004042417694814903,0.0,4.0,4.0
0.006052777786106519,0.0035052458990913887,0.002722479868474242,0.0,3.375,3.375
0.005535175846238467,0.002944982928609897,0.0024380514414477526,0.0,3.0,3.0
0.004801898805203511,0.0030752535868133818,0.0023008171576997176,0.0,3.0,3.0
0.004543097835269486,0.003129496021808451,0.0022210444800376482,0.0,2.375,2.375
0.0038098207942345278,0.0,0.0,0.0,2.625,2.625
0.0034431822737170494,0.0,0.0,0.0,2.375,2.375
0.002750662957551641,0.0,0.0,0.0,1.375,1.375
0.0026981889375036865,0.0,0.0,0.0,0.375,0.375
0.0026981889375036865,0.0,0.0,0.0,0.0,0.0
0.0026981889375036865,0.0,0.0,0.0,0.625,0.625
0.0026981889375036865,0.0,0.0,0.0,0.375,0.375
0.0026981889375036865,0.0,0.0,0.0,0.0,0.0
0.0036803210417198536,0.004797727195839899,0.002201521442339768,0.0,0.625,0.625
0.007540883363227168,0.008099130592256996,0.001943461709512467,0.0,0.375,0.375
0.017814029801897217,0.0034246836058936946,0.003835029339692875,0.0,0.625,0.625
0.015506319463379993,0.0023061308128559128,0.004025579799233027,0.0,0.375,0.375
0.015102476406695304,0.0019443898364178984,0.0042496146341929756,0.0,1.25,1.25
0.01527484383415104,0.0017143305833607183,0.0046874547210951,0.0,2.0,2.0
0.015252487943535347,0.002536727863618241,0.004800071549889163,0.0,0.75,0.75
0.015401541251861954,0.0015560159747659262,0.0054843186185518766,0.0,0.625,0.625
0.014752083450361955,0.0011694314604985777,0.005326102807927622,0.0,1.0,1.0
0.014930474850163994,0.0010902703355832398,0.005542462815738869,0.0,1.0,1.0
0.015699395864499376,0.0010556834326594534,0.006255064870148518,0.0,0.375,0.375
0.011523479930651651,0.0022158917205097623,0.0045057459248694365,0.0,0.0,0.0
0.006052777786106519,0.0021303754919468937,0.0030704631939206663,0.0,0.0,0.0
0.005535175846238467,0.0018254348304757209,0.002760478441107845,0.0,0.625,0.625
0.004801898805203511,0.002109819358875286,0.002611333450852446,0.0,1.0,1.0
0.004543097835269486,0.0022687399872591513,0.002519925579403409,0.0,1.0,1.0
0.0038098207942345278,0.0,0.0,0.0,1.625,1.625
0.0034431822737170494,0.0,0.0,0.0,2.0,2.0
0.002750662957551641,0.0,0.0,0.0,3.25,3.25
0.0026981889375036865,0.0,0.0,0.0,4.0,4.0
0.0026981889375036865,0.0,0.0,0.0,4.625,4.625
0.0026981889375036865,0.0,0.0,0.0,5.0,5.0
0.0026981889375036865,0.0,0.0,0.0,5.0,5.0
0.0026981889375036865,0.0005652019879033925,0.0003419308542333965,0.0,5.0,5.0
0.0036803210417198536,0.00574560119127936,0.0023394409138674326,0.0,4.375,4.375
0.007540883363227168,0.008625018940946458,0.002131207171131431,0.0,5.875,5.875
0.01716883974686454,0.0042051970927934074,0.00393965822500176,6.585959186622751e-06,5.75,5.75
0.014912043165834091,0.0020185279688098756,0.004543218166912065,4.433291383909486e-05,5.0,5.0
0.014508200109149402,0.001247131383950617,0.005665828853746939,0.00010038256268829573,5.625,5.625
0.014896401564050444,0.0010079808102086763,0.006653142412416482,0.00014001121996551718,5.375,5.375
0.015097769263003144,0.0019005843944453406,0.006971906041612283,0.00015359711291620753,4.375,4.375
0.015219902776467977,0.0007797091425528526,0.008733928363182165,0.00015063656745326856,4.0,4.0
0.014542676842917683,0.0006474037330819681,0.0086140024326843,0.00014031229238547707,4.0,4.0
0.014779272036661482,0.0005966249132281524,0.008336120734843907,0.00010770865824065322,3.375,3.375
0.015836194572895756,0.000567040098912419,0.008230099783927657,3.637958407848758e-05,3.0,3.0
0.011523479930651651,0.0017099323914997232,0.005855109898763865,0.0,4.25,4.25
0.006052777786106519,0.0018110576485438974,0.004018160012824052,0.0,3.75,3.75
0.005535175846238467,0.001504993640908028,0.0035684687742083042,0.0,2.375,2.375
0.004801898805203511,0.002018968333822496,0.003234156558757006,0.0,2.625,2.625
0.004543097835269486,0.0022921824592518542,0.0030089766421777645,0.0,1.75,1.75
0.0038098207942345278,0.0,0.0,0.0,1.625,1.625
0.0034431822737170494,0.0,0.0,0.0,1.375,1.375
0.002750662957551641,0.0,0.0,0.0,0.375,0.375
0.0026981889375036865,0.0,0.0,0.0,0.0,0.0
0.0026981889375036865,0.0,0.0,0.0,0.0,0.0
0.0026981889375036865,0.0,0.0,0.0,0.0,0.0
0.0026981889375036865,0.0,0.0,0.0,0.625,0.625
0.0026981889375036865,0.0,0.0,0.0,0.375,0.375
0.0036803210417198536,0.005270271694084309,0.002747992456571373,0.0,0.0,0.0
0.007540883363227168,0.00829026471685156,0.0023521471017539874,1.8817026247493574e-07,1.875,1.875
0.0172694892640199,0.004135146256679193,0.004091129075522994,6.171984609177892e-06,3.0,3.0
0.014915235900522386,0.0020505918201582244,0.0046302688147591515,3.5702171133577806e-05,3.0,3.0
0.014508200109149402,0.0011041886482469076,0.005829050841797684,8.192933228158702e-05,3.0,3.0
0.014896401564050444,0.0008731723784733345,0.0068502287387157655,0.00013087868989340032,3.625,3.625
0.015097769263003144,0.0017930410389829926,0.007251006265509595,0.00015313295960210272,2.75,2.75
0.015219902776467977,0.0006912815979615816,0.009492243534153727,0.00014903084788014912,1.375,1.375
0.014508200109149402,0.0005968617016058986,0.00973771380501659,0.00013336253735806946,2.25,2.25
0.014508200109149402,0.0005266723968719681,0.009331492297018162,0.00010038256268829573,3.0,3.0
0.01522703369968947,0.00041208453495076897,0.008742455205700833,7.664802024812382e-06,3.0,3.0
0.011523479930651651,0.0014234598332925669,0.006440838473540352,0.0,3.0,3.0
0.006052777786106519,0.0014775083514476032,0.004497409287757167,0.0,2.375,2.375
0.005535175846238467,0.0012010027825808834,0.003927946164961467,0.0,2.625,2.625
0.004801898805203511,0.001612593173285788,0.003600652336395157,0.0,2.375,2.375
0.004543097835269486,0.0019191136969590344,0.0034214018510537844,0.0,2.0,2.0
0.0038098207942345278,0.0,0.0,0.0,2.0,2.0
0.0034431822737170494,0.0,0.0,0.0,2.625,2.625
0.002129935230919785,0.0,0.0,0.0,3.625,3.625
0.0020774612108718305,0.0,0.0,0.0,4.0,4.0
0.0020774612108718305,0.0,0.0,0.0,3.375,3.375
0.0020774612108718305,0.0,0.0,0.0,3.0,3.0
0.0020774612108718305,0.0,0.0,0.0,2.375,2.375
0.0020774612108718305,0.00042407406886792713,0.00037528792356259573,0.0,1.375,1.375
0.0036803210417198536,0.004880855567166804,0.0027978259511255914,0.0,0.375,0.375
0.004835468910444054,0.007066641604145155,0.0022141632740919097,0.0,0.625,0.625
0.00665724041224357,0.004842422853361058,0.002294126220317804,5.7956440842280216e-06,2.25,2.25
0.006940287881767858,0.0028310283165203978,0.002710956113020014,3.928995080476658e-05,3.0,3.0
0.006740973287056123,0.0017516317492740573,0.0037153359594430052,9.101168361704393e-05,3.625,3.625
0.007193874984440668,0.001301430070686657,0.004137481015570335,0.000131744273100785,4.0,4.0
0.004916025491630032,0.0011470219362435185,0.004206922626964858,0.00014783910288447452,3.375,3.375
0.00439842355176198,0.0007763123243729545,0.004906320736678648,0.0001504609418749586,3.625,3.625
0.004074922339344448,0.0007467494865600443,0.005143797824998804,0.00014100225001455186,4.0,4.0
0.003836323282794811,0.0008370636095530193,0.004880903017680948,0.00010902585007797777,4.0,4.0
0.003972818802003537,0.0010243248862905367,0.004499086789643879,3.796021428327704e-05,3.375,3.375
0.0030622477903181956,3.868714157878413e-05,0.005721061171479945,0.0,3.0,3.0
0.0026740463354171565,0.0,0.0,0.0,2.375,2.375
0.002129935230919785,0.0,0.0,0.0,2.0,2.0
0.0020774612108718305,0.0,0.0,0.0,2.625,2.625
0.0020774612108718305,0.0,0.0,0.0,3.0,3.0
0.0020774612108718305,0.0,0.0,0.0,1.75,1.75
0.0020774612108718305,0.0,0.0,0.0,2.25,2.25
